2013-04-13 15:05:27,501 INFO   [LineOverlayTask] Generating line image 3 of 21, x = 8, y = 8 
2013-04-13 15:05:27,501 INFO   [LineOverlayTask] Generating line image 5 of 21, x = 10, y = 10 
2013-04-13 15:05:27,501 INFO   [LineOverlayTask] Generating line image 1 of 21, x = 6, y = 6 
2013-04-13 15:05:27,501 INFO   [LineOverlayTask] Generating line image 0 of 21, x = 5, y = 5 
2013-04-13 15:05:30,614 INFO   [LineOverlayTask] Generating line image 8 of 21, x = 13, y = 13 
2013-04-13 15:05:30,670 INFO   [LineOverlayTask] Generating line image 9 of 21, x = 14, y = 14 
2013-04-13 15:05:30,679 INFO   [LineOverlayTask] Generating line image 10 of 21, x = 15, y = 15 
2013-04-13 15:05:30,697 INFO   [LineOverlayTask] Generating line image 11 of 21, x = 16, y = 16 
2013-04-13 15:05:30,710 INFO   [LineOverlayTask] Generating line image 12 of 21, x = 17, y = 17 
2013-04-13 15:05:30,856 INFO   [LineOverlayTask] Generating line image 13 of 21, x = 18, y = 18 
2013-04-13 15:05:30,872 INFO   [LineOverlayTask] Generating line image 14 of 21, x = 19, y = 19 
2013-04-13 15:05:30,896 INFO   [LineOverlayTask] Generating line image 15 of 21, x = 20, y = 20 
2013-04-13 15:05:33,717 INFO   [LineOverlayTask] Generating line image 16 of 21, x = 21, y = 21 
2013-04-13 15:05:33,720 INFO   [LineOverlayTask] Generating line image 17 of 21, x = 22, y = 22 
2013-04-13 15:05:33,729 INFO   [LineOverlayTask] Generating line image 18 of 21, x = 23, y = 23 
2013-04-13 15:05:33,745 INFO   [LineOverlayTask] Generating line image 19 of 21, x = 24, y = 24 
2013-04-13 15:05:33,801 INFO   [LineOverlayTask] Generating line image 20 of 21, x = 25, y = 25 
2013-04-13 15:32:20,328 INFO   [LineOverlayTask] Generating line image 5 of 21, x = 10, y = 10 
2013-04-13 15:32:20,328 INFO   [LineOverlayTask] Generating line image 3 of 21, x = 8, y = 8 
2013-04-13 15:32:20,328 INFO   [LineOverlayTask] Generating line image 4 of 21, x = 9, y = 9 
2013-04-13 15:32:20,328 INFO   [LineOverlayTask] Generating line image 6 of 21, x = 11, y = 11 
2013-04-13 15:32:20,328 INFO   [LineOverlayTask] Generating line image 2 of 21, x = 7, y = 7 
2013-04-13 15:32:20,328 INFO   [LineOverlayTask] Generating line image 7 of 21, x = 12, y = 12 
2013-04-13 15:32:20,328 INFO   [LineOverlayTask] Generating line image 0 of 21, x = 5, y = 5 
2013-04-13 15:32:20,328 INFO   [LineOverlayTask] Generating line image 1 of 21, x = 6, y = 6 
2013-04-13 15:32:23,418 INFO   [LineOverlayTask] Generating line image 8 of 21, x = 13, y = 13 
2013-04-13 15:32:23,427 INFO   [LineOverlayTask] Generating line image 9 of 21, x = 14, y = 14 
2013-04-13 15:32:23,429 INFO   [LineOverlayTask] Generating line image 10 of 21, x = 15, y = 15 
2013-04-13 15:32:23,431 INFO   [LineOverlayTask] Generating line image 11 of 21, x = 16, y = 16 
2013-04-13 15:32:23,435 INFO   [LineOverlayTask] Generating line image 12 of 21, x = 17, y = 17 
2013-04-13 15:32:23,542 INFO   [LineOverlayTask] Generating line image 13 of 21, x = 18, y = 18 
2013-04-13 15:32:23,555 INFO   [LineOverlayTask] Generating line image 14 of 21, x = 19, y = 19 
2013-04-13 15:32:23,575 INFO   [LineOverlayTask] Generating line image 15 of 21, x = 20, y = 20 
2013-04-13 15:32:27,028 INFO   [LineOverlayTask] Generating line image 16 of 21, x = 21, y = 21 
2013-04-13 15:32:27,063 INFO   [LineOverlayTask] Generating line image 17 of 21, x = 22, y = 22 
2013-04-13 15:32:27,070 INFO   [LineOverlayTask] Generating line image 18 of 21, x = 23, y = 23 
2013-04-13 15:32:27,308 INFO   [LineOverlayTask] Generating line image 19 of 21, x = 24, y = 24 
2013-04-13 15:32:27,574 INFO   [LineOverlayTask] Generating line image 20 of 21, x = 25, y = 25 
2013-11-24 17:07:22,654 INFO   [LineOverlayTask] Generating line image 3 of 21, x = 8, y = 8 
2013-11-24 17:07:22,654 INFO   [LineOverlayTask] Generating line image 6 of 21, x = 11, y = 11 
2013-11-24 17:07:22,654 INFO   [LineOverlayTask] Generating line image 7 of 21, x = 12, y = 12 
2013-11-24 17:07:22,654 INFO   [LineOverlayTask] Generating line image 1 of 21, x = 6, y = 6 
2013-11-24 17:07:22,654 INFO   [LineOverlayTask] Generating line image 5 of 21, x = 10, y = 10 
2013-11-24 17:07:22,654 INFO   [LineOverlayTask] Generating line image 0 of 21, x = 5, y = 5 
2013-11-24 17:07:22,654 INFO   [LineOverlayTask] Generating line image 2 of 21, x = 7, y = 7 
2013-11-24 17:07:22,654 INFO   [LineOverlayTask] Generating line image 4 of 21, x = 9, y = 9 
2013-11-24 17:07:25,832 INFO   [LineOverlayTask] Generating line image 8 of 21, x = 13, y = 13 
2013-11-24 17:07:25,854 INFO   [LineOverlayTask] Generating line image 9 of 21, x = 14, y = 14 
2013-11-24 17:07:25,866 INFO   [LineOverlayTask] Generating line image 10 of 21, x = 15, y = 15 
2013-11-24 17:07:26,005 INFO   [LineOverlayTask] Generating line image 11 of 21, x = 16, y = 16 
2013-11-24 17:07:26,131 INFO   [LineOverlayTask] Generating line image 12 of 21, x = 17, y = 17 
2013-11-24 17:07:26,633 INFO   [LineOverlayTask] Generating line image 13 of 21, x = 18, y = 18 
2013-11-24 17:07:26,923 INFO   [LineOverlayTask] Generating line image 14 of 21, x = 19, y = 19 
2013-11-24 17:07:27,343 INFO   [LineOverlayTask] Generating line image 15 of 21, x = 20, y = 20 
2013-11-24 17:07:28,536 INFO   [LineOverlayTask] Generating line image 16 of 21, x = 21, y = 21 
2013-11-24 17:07:28,613 INFO   [LineOverlayTask] Generating line image 17 of 21, x = 22, y = 22 
2013-11-24 17:07:28,619 INFO   [LineOverlayTask] Generating line image 18 of 21, x = 23, y = 23 
2013-11-24 17:07:28,755 INFO   [LineOverlayTask] Generating line image 19 of 21, x = 24, y = 24 
2013-11-24 17:07:29,602 INFO   [LineOverlayTask] Generating line image 20 of 21, x = 25, y = 25 
2013-11-24 17:34:02,259 INFO   [LineOverlayTask] Generating line image 0 of 21, x = 5, y = 5 
2013-11-24 17:34:02,260 INFO   [LineOverlayTask] Generating line image 6 of 21, x = 11, y = 11 
2013-11-24 17:34:02,260 INFO   [LineOverlayTask] Generating line image 5 of 21, x = 10, y = 10 
2013-11-24 17:34:02,259 INFO   [LineOverlayTask] Generating line image 2 of 21, x = 7, y = 7 
2013-11-24 17:34:02,260 INFO   [LineOverlayTask] Generating line image 3 of 21, x = 8, y = 8 
2013-11-24 17:34:02,260 INFO   [LineOverlayTask] Generating line image 4 of 21, x = 9, y = 9 
2013-11-24 17:34:02,260 INFO   [LineOverlayTask] Generating line image 1 of 21, x = 6, y = 6 
2013-11-24 17:34:02,259 INFO   [LineOverlayTask] Generating line image 7 of 21, x = 12, y = 12 
2013-11-24 17:34:05,358 INFO   [LineOverlayTask] Generating line image 8 of 21, x = 13, y = 13 
2013-11-24 17:34:05,384 INFO   [LineOverlayTask] Generating line image 9 of 21, x = 14, y = 14 
2013-11-24 17:34:05,400 INFO   [LineOverlayTask] Generating line image 10 of 21, x = 15, y = 15 
